-182.136, -45.241, 13.928, 23.083
-182.132, -45.706, 13.974, 23.116
-182.129, -46.173, 14.021, 23.149
-182.125, -46.642, 14.068, 23.182
-182.121, -47.112, 14.116, 23.215
-182.118, -47.583, 14.163, 23.248
-182.114, -48.057, 14.211, 23.281
-182.110, -48.532, 14.258, 23.314
-182.107, -49.008, 14.306, 23.347
-182.103, -49.486, 14.354, 23.380
-182.099, -49.966, 14.403, 23.413
-182.096, -50.447, 14.451, 23.446
-182.092, -50.930, 14.500, 23.479
-182.088, -51.415, 14.548, 23.512
-182.084, -51.901, 14.597, 23.545
-182.080, -52.389, 14.646, 23.578
-182.077, -52.878, 14.695, 23.611
-182.073, -53.369, 14.744, 23.644
-182.069, -53.862, 14.794, 23.677
-182.065, -54.356, 14.843, 23.710
-182.061, -54.852, 14.893, 23.743
-182.057, -55.350, 14.943, 23.776
-182.053, -55.849, 14.993, 23.809
-182.049, -56.350, 15.044, 23.842
-182.045, -56.853, 15.094, 23.875
-182.041, -57.358, 15.145, 23.908
-182.037, -57.864, 15.195, 23.941
-182.033, -58.371, 15.246, 23.974
-182.029, -58.881, 15.298, 24.007
-182.025, -59.392, 15.349, 24.040
-182.021, -59.905, 15.400, 24.073
-182.017, -60.420, 15.452, 24.106
-182.013, -60.936, 15.504, 24.139
-182.009, -61.454, 15.556, 24.172
-182.005, -61.974, 15.608, 24.205
-182.000, -62.496, 15.660, 24.238
-181.996, -63.019, 15.713, 24.271
-181.992, -63.544, 15.766, 24.304
-181.988, -64.071, 15.819, 24.337
-181.984, -64.600, 15.872, 24.370
-181.979, -65.130, 15.925, 24.403
-181.975, -65.662, 15.979, 24.436
-181.971, -66.196, 16.032, 24.469
-181.966, -66.732, 16.086, 24.502
-181.962, -67.269, 16.140, 24.535
-181.957, -67.809, 16.194, 24.568
-181.953, -68.350, 16.248, 24.601
-181.949, -68.893, 16.303, 24.634
-181.944, -69.438, 16.358, 24.667
-181.940, -69.984, 16.412, 24.700
-181.935, -70.533, 16.468, 24.733
-181.931, -71.083, 16.523, 24.766
-181.926, -71.635, 16.578, 24.799
-181.922, -72.189, 16.634, 24.832
-181.917, -72.745, 16.690, 24.865
-181.912, -73.303, 16.746, 24.898
-181.908, -73.863, 16.802, 24.931
-181.903, -74.424, 16.858, 24.964
-181.898, -74.987, 16.914, 24.997
-181.894, -75.553, 16.971, 25.030
-181.889, -76.120, 17.028, 25.063
-181.884, -76.689, 17.085, 25.096
-181.879, -77.260, 17.142, 25.129
-181.875, -77.833, 17.200, 25.162
-181.870, -78.407, 17.257, 25.195
-181.865, -78.984, 17.315, 25.228
-181.860, -79.563, 17.373, 25.261
-181.855, -80.143, 17.432, 25.294
-181.850, -80.726, 17.490, 25.327
-181.845, -81.310, 17.549, 25.360
-181.840, -81.897, 17.608, 25.393
-181.835, -82.485, 17.667, 25.426
-181.830, -83.076, 17.726, 25.459
-181.825, -83.668, 17.785, 25.492
-181.820, -84.262, 17.845, 25.525
-181.815, -84.859, 17.905, 25.558
-181.810, -85.457, 17.965, 25.591
-181.805, -86.057, 18.025, 25.624
-181.799, -86.660, 18.085, 25.657
-181.794, -87.264, 18.145, 25.690
-181.789, -87.870, 18.202, 25.723
-181.784, -88.478, 18.251, 25.756
-181.778, -89.088, 18.286, 25.789
-181.773, -89.697, 18.304, 25.822
-181.768, -90.307, 18.301, 25.855
-181.762, -90.916, 18.277, 25.888
-181.757, -91.523, 18.233, 25.921
-181.752, -92.129, 18.173, 25.954
-181.746, -92.732, 18.101, 25.987
-181.741, -93.332, 18.019, 26.020
-181.736, -93.930, 17.932, 26.053
-181.731, -94.525, 17.844, 26.086
-181.725, -95.117, 17.758, 26.119
-181.720, -95.706, 17.678, 26.152
-181.715, -96.293, 17.606, 26.185
-181.709, -96.878, 17.545, 26.218
-181.704, -97.461, 17.495, 26.251
-181.699, -98.043, 17.455, 26.284
-181.693, -98.624, 17.425, 26.317
-181.688, -99.204, 17.405, 26.350
-181.682, -99.785, 17.393, 26.383
-181.677, -100.364, 17.390, 26.416
-181.672, -100.944, 17.393, 26.449
-181.666, -101.525, 17.402, 26.482
-181.661, -102.106, 17.413, 26.515
-181.655, -102.687, 17.423, 26.548
-181.650, -103.268, 17.430, 26.581
-181.644, -103.849, 17.431, 26.614
-181.639, -104.430, 17.424, 26.647
-181.633, -105.010, 17.409, 26.680
-181.628, -105.590, 17.386, 26.713
-181.622, -106.169, 17.354, 26.746
-181.616, -106.746, 17.315, 26.779
-181.611, -107.322, 17.271, 26.812
-181.605, -107.896, 17.222, 26.845
-181.600, -108.469, 17.170, 26.878
-181.594, -109.039, 17.117, 26.911
-181.589, -109.608, 17.066, 26.944
-181.583, -110.176, 17.016, 26.977
-181.578, -110.742, 16.971, 27.010
-181.572, -111.306, 16.929, 27.043
-181.567, -111.869, 16.893, 27.076
-181.561, -112.432, 16.863, 27.109
-181.555, -112.993, 16.837, 27.142
-181.550, -113.554, 16.816, 27.175
-181.544, -114.114, 16.799, 27.208
-181.539, -114.674, 16.785, 27.241
-181.533, -115.233, 16.773, 27.274
-181.527, -115.792, 16.761, 27.307
-181.522, -116.351, 16.748, 27.340
-181.516, -116.909, 16.734, 27.373
-181.510, -117.466, 16.717, 27.406
-181.505, -118.023, 16.697, 27.439
-181.499, -118.579, 16.674, 27.472
-181.493, -119.134, 16.647, 27.505
-181.488, -119.688, 16.618, 27.538
-181.482, -120.241, 16.585, 27.571
-181.476, -120.793, 16.551, 27.604
-181.470, -121.344, 16.515, 27.637
-181.465, -121.893, 16.479, 27.670
-181.459, -122.441, 16.442, 27.703
-181.453, -122.988, 16.406, 27.736
-181.447, -123.534, 16.371, 27.769
-181.442, -124.079, 16.338, 27.802
-181.436, -124.623, 16.307, 27.835
-181.430, -125.166, 16.278, 27.868
-181.424, -125.707, 16.251, 27.901
-181.419, -126.249, 16.226, 27.934
-181.413, -126.789, 16.202, 27.967
-181.407, -127.328, 16.180, 28.000
-181.401, -127.867, 16.159, 28.033
-181.395, -128.405, 16.138, 28.066
-181.390, -128.943, 16.117, 28.099
-181.384, -129.480, 16.096, 28.132
-181.378, -130.016, 16.074, 28.165
-181.372, -130.551, 16.051, 28.198
-181.366, -131.085, 16.027, 28.231
-181.360, -131.619, 16.002, 28.264
-181.355, -132.152, 15.975, 28.297
-181.349, -132.683, 15.948, 28.330
-181.343, -133.214, 15.919, 28.363
-181.337, -133.744, 15.890, 28.396
-181.331, -134.273, 15.861, 28.429
-181.325, -134.801, 15.831, 28.462
-181.319, -135.328, 15.801, 28.495
-181.313, -135.854, 15.772, 28.528
-181.307, -136.379, 15.744, 28.561
-181.301, -136.903, 15.716, 28.594
-181.295, -137.426, 15.689, 28.627
-181.290, -137.948, 15.662, 28.660
-181.284, -138.469, 15.637, 28.693
-181.278, -138.990, 15.612, 28.726
-181.272, -139.510, 15.588, 28.759
-181.266, -140.029, 15.564, 28.792
-181.260, -140.547, 15.540, 28.825
-181.254, -141.064, 15.517, 28.858
-181.248, -141.581, 15.493, 28.891
-181.242, -142.097, 15.470, 28.924
-181.236, -142.612, 15.446, 28.957
-181.230, -143.126, 15.421, 28.990
-181.224, -143.639, 15.396, 29.023
-181.218, -144.152, 15.371, 29.056
-181.211, -144.664, 15.346, 29.089
-181.205, -145.175, 15.320, 29.122
-181.199, -145.684, 15.293, 29.155
-181.193, -146.194, 15.267, 29.188
-181.187, -146.702, 15.241, 29.221
-181.181, -147.209, 15.214, 29.254
-181.175, -147.715, 15.188, 29.287
-181.169, -148.221, 15.162, 29.320
-181.163, -148.726, 15.136, 29.353
-181.157, -149.230, 15.111, 29.386
-181.150, -149.733, 15.085, 29.419
-181.144, -150.235, 15.060, 29.452
-181.138, -150.736, 15.036, 29.485
-181.132, -151.237, 15.012, 29.518
-181.126, -151.737, 14.987, 29.551
-181.120, -152.235, 14.963, 29.584
-181.113, -152.734, 14.939, 29.617
-181.107, -153.231, 14.916, 29.650
-181.101, -153.728, 14.892, 29.683
-181.095, -154.223, 14.868, 29.716
-181.088, -154.718, 14.844, 29.749
-181.082, -155.212, 14.819, 29.782
-181.076, -155.706, 14.795, 29.815
-181.069, -156.198, 14.771, 29.848
-181.063, -156.690, 14.746, 29.881
-181.057, -157.181, 14.721, 29.914
-181.051, -157.671, 14.697, 29.947
-181.044, -158.160, 14.672, 29.980
-181.038, -158.648, 14.647, 30.013
-181.031, -159.136, 14.623, 30.046
-181.025, -159.623, 14.598, 30.079
-181.019, -160.109, 14.574, 30.112
-181.012, -160.594, 14.550, 30.145
-181.006, -161.078, 14.526, 30.178
-180.999, -161.562, 14.502, 30.211
-180.993, -162.045, 14.478, 30.244
-180.987, -162.527, 14.454, 30.277
-180.980, -163.008, 14.430, 30.310
-180.974, -163.488, 14.407, 30.343
-180.967, -163.968, 14.383, 30.376
-180.961, -164.447, 14.360, 30.409
-180.954, -164.925, 14.336, 30.442
-180.947, -165.402, 14.313, 30.475
-180.941, -165.878, 14.290, 30.508
-180.934, -166.354, 14.266, 30.541
-180.928, -166.829, 14.243, 30.574
-180.921, -167.303, 14.219, 30.607
-180.915, -167.776, 14.196, 30.640
-180.908, -168.249, 14.172, 30.673
-180.901, -168.721, 14.149, 30.706
-180.895, -169.192, 14.125, 30.739
-180.888, -169.662, 14.102, 30.772
-180.881, -170.131, 14.078, 30.805
-180.874, -170.600, 14.055, 30.838
-180.868, -171.068, 14.031, 30.871
-180.861, -171.535, 14.008, 30.904
-180.854, -172.001, 13.985, 30.937
-180.847, -172.467, 13.962, 30.970
-180.840, -172.931, 13.939, 31.003
-180.833, -173.395, 13.916, 31.036
-180.827, -173.859, 13.893, 31.069
-180.820, -174.321, 13.870, 31.102
-180.813, -174.783, 13.847, 31.135
-180.806, -175.244, 13.825, 31.168
-180.799, -175.704, 13.802, 31.201
-180.792, -176.164, 13.779, 31.234
-180.785, -176.622, 13.756, 31.267
-180.778, -177.080, 13.734, 31.300
-180.771, -177.537, 13.711, 31.333
-180.763, -177.994, 13.688, 31.366
-180.756, -178.449, 13.666, 31.399
-180.749, -178.904, 13.643, 31.432
-180.742, -179.358, 13.621, 31.465
-180.735, -179.812, 13.598, 31.498
-180.727, -180.265, 13.576, 31.531
-180.720, -180.716, 13.553, 31.564
-180.713, -181.168, 13.531, 31.597
-180.705, -181.618, 13.508, 31.630
-180.698, -182.068, 13.486, 31.663
-180.690, -182.517, 13.464, 31.696
-180.683, -182.965, 13.442, 31.729
-180.675, -183.412, 13.419, 31.762
-180.668, -183.859, 13.397, 31.795
-180.660, -184.305, 13.375, 31.828
-180.652, -184.750, 13.353, 31.861
-180.645, -185.195, 13.331, 31.894
-180.637, -185.638, 13.309, 31.927
-180.629, -186.081, 13.287, 31.960
-180.621, -186.524, 13.265, 31.993
-180.613, -186.965, 13.243, 32.026
-180.605, -187.406, 13.222, 32.059
-180.597, -187.846, 13.200, 32.092
-180.589, -188.286, 13.178, 32.125
-180.581, -188.724, 13.156, 32.158
-180.572, -189.162, 13.134, 32.191
-180.564, -189.599, 13.112, 32.224
-180.555, -190.036, 13.091, 32.257
-180.547, -190.471, 13.069, 32.290
-180.538, -190.906, 13.048, 32.323
-180.529, -191.341, 13.026, 32.356
-180.521, -191.774, 13.005, 32.389
-180.512, -192.207, 12.983, 32.422
-180.502, -192.639, 12.962, 32.455
-180.493, -193.071, 12.940, 32.488
-180.484, -193.501, 12.919, 32.521
-180.474, -193.932, 12.898, 32.554
-180.464, -194.361, 12.877, 32.587
-180.454, -194.789, 12.855, 32.620
-180.443, -195.217, 12.834, 32.653
-180.431, -195.644, 12.812, 32.686
-180.416, -196.071, 12.791, 32.719
-180.401, -196.496, 12.770, 32.752
-180.383, -196.921, 12.749, 32.785
-180.363, -197.345, 12.735, 32.818
-180.339, -197.769, 12.730, 32.851
-180.312, -198.192, 12.737, 32.884
-180.283, -198.617, 12.754, 32.917
-180.250, -199.041, 12.777, 32.950
-180.214, -199.467, 12.808, 32.983
-180.174, -199.893, 12.844, 33.016
-180.130, -200.320, 12.887, 33.049
-180.082, -200.748, 12.937, 33.082
-180.030, -201.178, 12.988, 33.115
-179.975, -201.609, 13.046, 33.148
-179.914, -202.041, 13.105, 33.181
-179.850, -202.475, 13.169, 33.214
-179.780, -202.910, 13.234, 33.247
-179.707, -203.347, 13.304, 33.280
-179.629, -203.785, 13.377, 33.313
-179.547, -204.225, 13.450, 33.346
-179.460, -204.667, 13.525, 33.379
-179.369, -205.110, 13.595, 33.412
-179.273, -205.555, 13.665, 33.445
-179.173, -206.001, 13.728, 33.478
-179.069, -206.448, 13.787, 33.511
-178.959, -206.895, 13.839, 33.544
-178.846, -207.343, 13.886, 33.577
-178.729, -207.792, 13.929, 33.610
-178.608, -208.240, 13.965, 33.643
-178.484, -208.689, 13.998, 33.676
-178.355, -209.138, 14.028, 33.709
-178.223, -209.587, 14.056, 33.742
-178.087, -210.035, 14.083, 33.775
-177.947, -210.484, 14.111, 33.808
-177.804, -210.932, 14.141, 33.841
-177.657, -211.380, 14.174, 33.874
-177.507, -211.829, 14.211, 33.907
-177.354, -212.278, 14.251, 33.940
-177.197, -212.727, 14.295, 33.973
-177.037, -213.177, 14.342, 34.006
-176.874, -213.628, 14.393, 34.039
-176.707, -214.079, 14.446, 34.072
-176.538, -214.531, 14.502, 34.105
-176.364, -214.984, 14.558, 34.138
-176.188, -215.437, 14.616, 34.171
-176.008, -215.892, 14.674, 34.204
-175.826, -216.347, 14.732, 34.237
-175.640, -216.803, 14.788, 34.270
-175.451, -217.260, 14.843, 34.303
-175.259, -217.717, 14.896, 34.336
-175.064, -218.175, 14.947, 34.369
-174.866, -218.633, 14.996, 34.402
-174.665, -219.092, 15.044, 34.435
-174.462, -219.552, 15.090, 34.468
-174.256, -220.012, 15.135, 34.501
-174.047, -220.472, 15.179, 34.534
-173.836, -220.932, 15.223, 34.567
-173.621, -221.394, 15.266, 34.600
-173.405, -221.855, 15.311, 34.633
-173.186, -222.317, 15.355, 34.666
-172.964, -222.780, 15.402, 34.699
-172.740, -223.243, 15.449, 34.732
-172.513, -223.706, 15.498, 34.765
-172.284, -224.171, 15.548, 34.798
-172.053, -224.636, 15.599, 34.831
-171.819, -225.102, 15.652, 34.864
-171.583, -225.568, 15.706, 34.897
-171.344, -226.036, 15.761, 34.930
-171.103, -226.504, 15.817, 34.963
-170.860, -226.973, 15.872, 34.996
-170.614, -227.444, 15.928, 35.029
-170.366, -227.915, 15.984, 35.062
-170.116, -228.387, 16.040, 35.095
-169.863, -228.859, 16.095, 35.128
-169.608, -229.333, 16.150, 35.161
-169.352, -229.808, 16.204, 35.194
-169.093, -230.283, 16.258, 35.227
-168.832, -230.760, 16.311, 35.260
-168.569, -231.237, 16.364, 35.293
-168.304, -231.715, 16.416, 35.326
-168.037, -232.194, 16.468, 35.359
-167.768, -232.674, 16.520, 35.392
-167.497, -233.155, 16.572, 35.425
-167.224, -233.637, 16.625, 35.458
-166.949, -234.119, 16.678, 35.491
-166.672, -234.603, 16.731, 35.524
-166.393, -235.087, 16.785, 35.557
-166.112, -235.573, 16.840, 35.590
-165.829, -236.060, 16.895, 35.623
-165.545, -236.547, 16.951, 35.656
-165.258, -237.036, 17.008, 35.689
-164.970, -237.526, 17.065, 35.722
-164.680, -238.017, 17.123, 35.755
-164.387, -238.509, 17.181, 35.788
-164.093, -239.002, 17.240, 35.821
-163.797, -239.496, 17.298, 35.854
-163.500, -239.992, 17.357, 35.887
-163.200, -240.489, 17.416, 35.920
-162.899, -240.987, 17.475, 35.953
-162.596, -241.486, 17.534, 35.986
-162.291, -241.986, 17.592, 36.019
-161.985, -242.488, 17.651, 36.052
-161.677, -242.991, 17.709, 36.085
-161.367, -243.495, 17.768, 36.118
-161.056, -244.001, 17.826, 36.151
-160.743, -244.508, 17.885, 36.184
-160.429, -245.016, 17.944, 36.217
-160.113, -245.526, 18.002, 36.250
-159.795, -246.037, 18.061, 36.283
-159.476, -246.549, 18.121, 36.316
-159.156, -247.063, 18.180, 36.349
-158.834, -247.578, 18.240, 36.382
-158.510, -248.095, 18.301, 36.415
-158.186, -248.613, 18.361, 36.448
-157.859, -249.133, 18.423, 36.481
-157.532, -249.654, 18.484, 36.514
-157.203, -250.177, 18.546, 36.547
-156.873, -250.702, 18.609, 36.580
-156.542, -251.228, 18.671, 36.613
-156.209, -251.756, 18.734, 36.646
-155.876, -252.286, 18.797, 36.679
-155.541, -252.817, 18.861, 36.712
-155.205, -253.351, 18.925, 36.745
-154.868, -253.886, 18.988, 36.778
-154.530, -254.423, 19.052, 36.811
-154.191, -254.962, 19.114, 36.844
-153.851, -255.503, 19.169, 36.877
-153.511, -256.045, 19.213, 36.910
-153.171, -256.588, 19.240, 36.943
-152.831, -257.132, 19.247, 36.976
-152.492, -257.675, 19.232, 37.009
-152.154, -258.218, 19.197, 37.042
-151.817, -258.760, 19.145, 37.075
-151.483, -259.301, 19.078, 37.108
-151.150, -259.840, 19.001, 37.141
-150.820, -260.377, 18.918, 37.174
-150.493, -260.912, 18.833, 37.207
-150.167, -261.446, 18.749, 37.240
-149.845, -261.978, 18.670, 37.273
-149.525, -262.509, 18.599, 37.306
-149.207, -263.039, 18.538, 37.339
-148.892, -263.568, 18.487, 37.372
-148.578, -264.098, 18.446, 37.405
-148.268, -264.628, 18.413, 37.438
-147.961, -265.158, 18.389, 37.471
-147.656, -265.690, 18.373, 37.504
-147.354, -266.223, 18.364, 37.537
-147.056, -266.757, 18.361, 37.570
-146.760, -267.294, 18.365, 37.603
-146.468, -267.832, 18.373, 37.636
-146.179, -268.373, 18.387, 37.669
-145.893, -268.916, 18.406, 37.702
-145.611, -269.461, 18.427, 37.735
-145.332, -270.010, 18.454, 37.768
-145.057, -270.561, 18.484, 37.801
-144.785, -271.115, 18.517, 37.834
-144.517, -271.672, 18.553, 37.867
-144.253, -272.233, 18.592, 37.900
-143.992, -272.796, 18.635, 37.933
-143.735, -273.363, 18.680, 37.966
-143.481, -273.933, 18.727, 37.999
-143.231, -274.507, 18.777, 38.032
-142.985, -275.084, 18.829, 38.065
-142.742, -275.664, 18.882, 38.098
-142.502, -276.248, 18.938, 38.131
-142.266, -276.835, 18.995, 38.164
-142.034, -277.425, 19.054, 38.197
-141.804, -278.019, 19.112, 38.230
-141.579, -278.616, 19.162, 38.263
-141.356, -279.216, 19.202, 38.296
-141.138, -279.818, 19.226, 38.329
-140.923, -280.422, 19.232, 38.362
-140.712, -281.027, 19.219, 38.395
-140.506, -281.632, 19.185, 38.428
-140.304, -282.236, 19.134, 38.461
-140.107, -282.840, 19.067, 38.494
-139.914, -283.443, 18.989, 38.527
-139.726, -284.044, 18.903, 38.560
-139.542, -284.643, 18.813, 38.593
-139.362, -285.240, 18.723, 38.626
-139.187, -285.836, 18.636, 38.659
-139.017, -286.431, 18.556, 38.692
-138.850, -287.024, 18.484, 38.725
-138.688, -287.616, 18.423, 38.758
-138.529, -288.208, 18.372, 38.791
-138.374, -288.799, 18.331, 38.824
-138.223, -289.390, 18.298, 38.857
-138.076, -289.982, 18.274, 38.890
-137.931, -290.573, 18.259, 38.923
-137.790, -291.165, 18.250, 38.956
-137.652, -291.758, 18.249, 38.989
-137.517, -292.351, 18.254, 39.022
-137.386, -292.946, 18.263, 39.055
-137.257, -293.541, 18.275, 39.088
-137.131, -294.138, 18.286, 39.121
-137.008, -294.735, 18.293, 39.154
-136.888, -295.333, 18.294, 39.187
-136.771, -295.932, 18.288, 39.220
-136.657, -296.530, 18.273, 39.253
-136.546, -297.128, 18.250, 39.286
-136.439, -297.726, 18.217, 39.319
-136.334, -298.323, 18.177, 39.352
-136.233, -298.919, 18.131, 39.385
-136.135, -299.513, 18.080, 39.418
-136.040, -300.107, 18.026, 39.451
-135.949, -300.699, 17.971, 39.484
-135.860, -301.290, 17.917, 39.517
-135.775, -301.879, 17.865, 39.550
-135.693, -302.467, 17.816, 39.583
-135.614, -303.055, 17.772, 39.616
-135.538, -303.641, 17.733, 39.649
-135.464, -304.227, 17.700, 39.682
-135.394, -304.812, 17.673, 39.715
-135.327, -305.396, 17.651, 39.748
-135.263, -305.981, 17.634, 39.781
-135.201, -306.565, 17.620, 39.814
-135.142, -307.149, 17.608, 39.847
-135.086, -307.733, 17.597, 39.880
-135.033, -308.317, 17.585, 39.913
-134.983, -308.901, 17.573, 39.946
-134.935, -309.485, 17.558, 39.979
-134.891, -310.068, 17.540, 40.012
-134.849, -310.650, 17.518, 40.045
-134.810, -311.232, 17.493, 40.078
-134.773, -311.813, 17.464, 40.111
-134.740, -312.393, 17.432, 40.144
-134.709, -312.973, 17.397, 40.177
-134.681, -313.551, 17.361, 40.210
-134.656, -314.128, 17.323, 40.243
-134.634, -314.704, 17.284, 40.276
-134.614, -315.278, 17.246, 40.309
-134.598, -315.852, 17.209, 40.342
-134.584, -316.424, 17.173, 40.375
-134.573, -316.996, 17.139, 40.408
-134.564, -317.566, 17.108, 40.441
-134.559, -318.135, 17.078, 40.474
-134.556, -318.704, 17.052, 40.507
-134.556, -319.271, 17.027, 40.540
-134.559, -319.838, 17.004, 40.573
-134.565, -320.405, 16.983, 40.606
-134.574, -320.970, 16.962, 40.639
-134.585, -321.535, 16.942, 40.672
-134.599, -322.099, 16.922, 40.705
-134.617, -322.662, 16.901, 40.738
-134.637, -323.225, 16.880, 40.771
-134.659, -323.786, 16.857, 40.804
-134.685, -324.347, 16.833, 40.837
-134.714, -324.906, 16.807, 40.870
-134.745, -325.465, 16.780, 40.903
-134.780, -326.022, 16.751, 40.936
-134.817, -326.579, 16.722, 40.969
-134.857, -327.134, 16.692, 41.002
-134.901, -327.688, 16.662, 41.035
-134.947, -328.240, 16.631, 41.068
-134.996, -328.791, 16.601, 41.101
-135.048, -329.341, 16.570, 41.134
-135.102, -329.890, 16.541, 41.167
-135.160, -330.438, 16.512, 41.200
-135.221, -330.984, 16.484, 41.233
-135.285, -331.529, 16.458, 41.266
-135.352, -332.072, 16.431, 41.299
-135.422, -332.615, 16.407, 41.332
-135.496, -333.156, 16.382, 41.365
-135.572, -333.696, 16.359, 41.398
-135.652, -334.235, 16.335, 41.431
-135.734, -334.772, 16.312, 41.464
-135.820, -335.309, 16.289, 41.497
-135.909, -335.844, 16.266, 41.530
-136.001, -336.377, 16.243, 41.563
-136.096, -336.909, 16.219, 41.596
-136.195, -337.440, 16.194, 41.629
-136.296, -337.970, 16.169, 41.662
-136.401, -338.498, 16.144, 41.695
-136.509, -339.024, 16.118, 41.728
-136.620, -339.549, 16.091, 41.761
-136.735, -340.072, 16.064, 41.794
-136.853, -340.593, 16.037, 41.827
-136.975, -341.113, 16.010, 41.860
-137.100, -341.631, 15.983, 41.893
-137.228, -342.147, 15.957, 41.926
-137.361, -342.661, 15.931, 41.959
-137.496, -343.174, 15.905, 41.992
-137.636, -343.684, 15.880, 42.025
-137.779, -344.193, 15.855, 42.058
-137.925, -344.700, 15.830, 42.091
-138.076, -345.205, 15.806, 42.124
-138.229, -345.708, 15.783, 42.157
-138.387, -346.209, 15.759, 42.190
-138.548, -346.708, 15.736, 42.223
-138.714, -347.205, 15.712, 42.256
-138.883, -347.700, 15.689, 42.289
-139.055, -348.193, 15.666, 42.322
-139.232, -348.684, 15.643, 42.355
-139.412, -349.172, 15.619, 42.388
-139.596, -349.658, 15.595, 42.421
-139.785, -350.141, 15.571, 42.454
-139.976, -350.623, 15.547, 42.487
-140.173, -351.102, 15.523, 42.520
-140.372, -351.578, 15.499, 42.553
-140.576, -352.051, 15.474, 42.586
-140.784, -352.523, 15.454, 42.619
-140.997, -352.991, 15.442, 42.652
-141.213, -353.458, 15.440, 42.685
-141.434, -353.923, 15.446, 42.718
-141.658, -354.387, 15.459, 42.751
-141.886, -354.849, 15.480, 42.784
-142.118, -355.311, 15.507, 42.817
-142.353, -355.773, 15.539, 42.850
-142.591, -356.234, 15.578, 42.883
-142.832, -356.695, 15.620, 42.916
-143.076, -357.157, 15.668, 42.949
-143.323, -357.619, 15.719, 42.982
-143.573, -358.082, 15.774, 43.015
-143.824, -358.546, 15.832, 43.048
-144.078, -359.010, 15.894, 43.081
-144.334, -359.476, 15.957, 43.114
-144.592, -359.944, 16.024, 43.147
-144.852, -360.413, 16.092, 43.180
-145.114, -360.883, 16.162, 43.213
-145.377, -361.355, 16.234, 43.246
-145.643, -361.830, 16.307, 43.279
-145.909, -362.306, 16.382, 43.312
-146.178, -362.784, 16.458, 43.345
-146.448, -363.264, 16.535, 43.378
-146.719, -363.746, 16.613, 43.411
-146.993, -364.230, 16.692, 43.444
-147.267, -364.716, 16.772, 43.477
-147.544, -365.205, 16.852, 43.510
-147.821, -365.696, 16.934, 43.543
-148.101, -366.189, 17.016, 43.576
-148.381, -366.684, 17.098, 43.609
-148.664, -367.182, 17.181, 43.642
-148.948, -367.682, 17.264, 43.675
-149.233, -368.184, 17.346, 43.708
-149.520, -368.688, 17.424, 43.741
-149.808, -369.195, 17.499, 43.774
-150.097, -369.703, 17.569, 43.807
-150.388, -370.214, 17.635, 43.840
-150.680, -370.726, 17.695, 43.873
-150.972, -371.239, 17.749, 43.906
-151.266, -371.754, 17.800, 43.939
-151.560, -372.270, 17.846, 43.972
-151.856, -372.788, 17.890, 44.005
-152.152, -373.307, 17.932, 44.038
-152.448, -373.827, 17.974, 44.071
-152.746, -374.348, 18.017, 44.104
-153.044, -374.870, 18.061, 44.137
-153.342, -375.394, 18.108, 44.170
-153.642, -375.919, 18.157, 44.203
-153.943, -376.446, 18.209, 44.236
-154.244, -376.975, 18.263, 44.269
-154.546, -377.505, 18.319, 44.302
-154.849, -378.037, 18.378, 44.335
-155.153, -378.570, 18.438, 44.368
-155.458, -379.106, 18.500, 44.401
-155.763, -379.643, 18.563, 44.434
-156.070, -380.183, 18.627, 44.467
-156.378, -380.724, 18.693, 44.500
-156.686, -381.268, 18.760, 44.533
-156.995, -381.814, 18.829, 44.566
-157.305, -382.361, 18.898, 44.599
-157.616, -382.911, 18.968, 44.632
-157.928, -383.463, 19.039, 44.665
-158.241, -384.018, 19.111, 44.698
-158.555, -384.574, 19.183, 44.731
-158.870, -385.133, 19.256, 44.764
-159.185, -385.694, 19.329, 44.797
-159.501, -386.258, 19.402, 44.830
-159.818, -386.824, 19.474, 44.863
-160.136, -387.392, 19.544, 44.896
-160.454, -387.962, 19.613, 44.929
-160.773, -388.535, 19.681, 44.962
-161.093, -389.110, 19.747, 44.995
-161.413, -389.687, 19.811, 45.028
-161.733, -390.266, 19.874, 45.061
-162.054, -390.847, 19.936, 45.094
-162.376, -391.431, 19.997, 45.127
-162.697, -392.016, 20.058, 45.160
-163.020, -392.604, 20.118, 45.193
-163.342, -393.193, 20.180, 45.226
-163.665, -393.785, 20.241, 45.259
-163.988, -394.380, 20.304, 45.292
-164.311, -394.976, 20.368, 45.325
-164.634, -395.575, 20.433, 45.358
-164.958, -396.176, 20.499, 45.391
-165.282, -396.779, 20.565, 45.424
-165.606, -397.385, 20.632, 45.457
-165.931, -397.994, 20.700, 45.490
-166.255, -398.605, 20.768, 45.523
-166.580, -399.218, 20.836, 45.556
-166.904, -399.834, 20.906, 45.589
-167.229, -400.453, 20.975, 45.622
-167.554, -401.074, 21.045, 45.655
-167.878, -401.698, 21.116, 45.688
-168.203, -402.324, 21.187, 45.721
-168.528, -402.954, 21.257, 45.754
-168.852, -403.586, 21.320, 45.787
-169.176, -404.219, 21.372, 45.820
-169.499, -404.855, 21.405, 45.853
-169.821, -405.492, 21.416, 45.886
-170.142, -406.129, 21.402, 45.919
-170.460, -406.765, 21.363, 45.952
-170.777, -407.401, 21.302, 45.985
-171.090, -408.034, 21.223, 46.018
-171.401, -408.666, 21.130, 46.051
-171.710, -409.295, 21.028, 46.084
-172.015, -409.922, 20.920, 46.117
-172.317, -410.547, 20.812, 46.150
